10-2_s10_iso8000_exp0.03_1.raw 10-3_s10_iso160000_exp0.04_4.raw
10-1_s16_iso16000_exp0.03_1.raw 10-1_s16_iso1000_exp0.03_1.raw
10-2_s16_iso1000_exp0.03_2.raw 10-1_s16_iso1000_exp0.03_4.raw
10-1_s16_iso1000_exp0.03_2.raw 10-3_s16_iso1000_exp0.03_4.raw
10-2_s16_iso2000_exp0.01_1.raw 10-2_s16_iso16000_exp0.03_2.raw
10-2_s16_iso2000_exp0.03_3.raw 10-2_s16_iso160000_exp0.01_3.raw
10-3_s16_iso1000_exp0.01_1.raw 10-2_s16_iso160000_exp0.02_4.raw
10-1_s16_iso16000_exp0.05_2.raw 10-1_s16_iso4000_exp0.01_2.raw
10-3_s16_iso8000_exp0.02_4.raw 10-3_s16_iso160000_exp0.05_3.raw
10-1_s16_iso4000_exp0.01_3.raw 10-2_s16_iso160000_exp0.02_1.raw
10-2_s16_iso4000_exp0.04_1.raw 10-1_s16_iso4000_exp0.03_5.raw
10-2_s16_iso2000_exp0.03_4.raw 10-1_s16_iso4000_exp0.03_3.raw
10-2_s16_iso160000_exp0.04_1.raw 10-2_s16_iso4000_exp0.01_2.raw
10-2_s16_iso160000_exp0.05_3.raw 10-3_s16_iso160000_exp0.01_1.raw
10-3_s16_iso16000_exp0.05_2.raw 10-2_s16_iso160000_exp0.04_4.raw
10-3_s16_iso16000_exp0.05_4.raw 10-3_s16_iso160000_exp0.03_2.raw
10-3_s16_iso160000_exp0.02_1.raw 10-3_s16_iso8000_exp0.02_1.raw
10-1_s16_iso8000_exp0.05_5.raw 10-1_s16_iso8000_exp0.02_5.raw
10-2_s16_iso160000_exp0.02_2.raw 10-3_s16_iso4000_exp0.02_2.raw
10-1_s16_iso16000_exp0.01_3.raw 10-2_s16_iso4000_exp0.01_1.raw
10-3_s16_iso1000_exp0.01_5.raw 10-2_s16_iso16000_exp0.03_3.raw
10-3_s16_iso16000_exp0.05_3.raw 10-3_s16_iso4000_exp0.02_1.raw
10-1_s16_iso16000_exp0.02_1.raw 10-3_s16_iso16000_exp0.01_4.raw
10-3_s16_iso160000_exp0.04_1.raw 10-1_s16_iso16000_exp0.05_5.raw
10-2_s16_iso8000_exp0.04_1.raw 10-2_s16_iso8000_exp0.01_2.raw
10-3_s16_iso16000_exp0.02_4.raw 10-2_s16_iso16000_exp0.02_2.raw
10-2_s16_iso2000_exp0.02_2.raw 10-3_s16_iso8000_exp0.04_4.raw
10-1_s16_iso16000_exp0.05_3.raw 10-1_s16_iso1000_exp0.02_5.raw
10-1_s16_iso8000_exp0.04_1.raw 10-2_s16_iso4000_exp0.05_4.raw
10-2_s16_iso1000_exp0.03_5.raw 10-2_s16_iso1000_exp0.03_4.raw
10-1_s16_iso4000_exp0.04_4.raw 10-1_s16_iso2000_exp0.03_5.raw
10-2_s16_iso16000_exp0.05_3.raw 10-3_s16_iso1000_exp0.01_4.raw
10-1_s16_iso16000_exp0.01_2.raw 10-1_s16_iso16000_exp0.05_1.raw
10-2_s16_iso8000_exp0.05_2.raw 10-3_s16_iso4000_exp0.02_3.raw
10-2_s16_iso2000_exp0.02_1.raw 10-1_s16_iso16000_exp0.04_3.raw
10-1_s16_iso4000_exp0.02_1.raw 10-1_s16_iso16000_exp0.02_3.raw
10-3_s16_iso4000_exp0.04_2.raw 10-2_s16_iso16000_exp0.01_2.raw
10-1_s16_iso1000_exp0.03_3.raw 10-3_s16_iso160000_exp0.04_3.raw
10-3_s16_iso4000_exp0.01_5.raw 10-2_s16_iso16000_exp0.01_1.raw
10-2_s16_iso160000_exp0.03_5.raw 10-3_s16_iso160000_exp0.05_2.raw
10-3_s16_iso1000_exp0.01_3.raw 10-3_s16_iso1000_exp0.03_3.raw
10-3_s16_iso160000_exp0.04_2.raw 10-2_s16_iso1000_exp0.01_2.raw
10-1_s16_iso2000_exp0.02_4.raw 10-3_s16_iso160000_exp0.01_4.raw
10-3_s16_iso16000_exp0.03_5.raw 10-2_s16_iso160000_exp0.05_5.raw
10-2_s16_iso1000_exp0.02_1.raw 10-1_s16_iso16000_exp0.03_5.raw
10-2_s16_iso16000_exp0.01_4.raw 10-1_s16_iso8000_exp0.02_4.raw
10-2_s16_iso1000_exp0.01_3.raw 10-2_s16_iso160000_exp0.01_2.raw
10-2_s16_iso4000_exp0.05_1.raw 10-2_s16_iso2000_exp0.03_2.raw
10-3_s16_iso16000_exp0.04_2.raw 10-3_s16_iso8000_exp0.03_4.raw
10-1_s16_iso1000_exp0.02_3.raw 10-2_s16_iso8000_exp0.03_3.raw
10-2_s16_iso8000_exp0.04_5.raw 10-2_s16_iso1000_exp0.02_3.raw
10-1_s16_iso8000_exp0.05_3.raw 10-3_s16_iso8000_exp0.04_2.raw
10-3_s16_iso1000_exp0.03_1.raw 10-1_s16_iso2000_exp0.01_2.raw
10-3_s16_iso2000_exp0.01_1.raw 10-1_s16_iso16000_exp0.02_2.raw
10-2_s16_iso4000_exp0.02_4.raw 10-2_s16_iso160000_exp0.05_4.raw
10-3_s16_iso16000_exp0.05_1.raw 10-1_s16_iso8000_exp0.03_4.raw
10-3_s16_iso16000_exp0.02_1.raw 10-3_s16_iso16000_exp0.04_1.raw
10-3_s16_iso160000_exp0.04_5.raw 10-1_s16_iso1000_exp0.01_4.raw
10-2_s16_iso4000_exp0.03_3.raw 10-1_s16_iso16000_exp0.01_5.raw
10-3_s16_iso4000_exp0.03_1.raw 10-1_s16_iso16000_exp0.03_2.raw
10-3_s16_iso16000_exp0.02_5.raw 10-2_s16_iso16000_exp0.04_2.raw
10-2_s16_iso2000_exp0.01_5.raw 10-1_s16_iso4000_exp0.05_5.raw
10-3_s16_iso160000_exp0.05_5.raw 10-1_s16_iso2000_exp0.02_3.raw
10-1_s16_iso8000_exp0.05_1.raw 10-2_s16_iso16000_exp0.02_5.raw
10-1_s16_iso4000_exp0.02_5.raw 10-2_s16_iso8000_exp0.05_5.raw
10-3_s16_iso8000_exp0.04_3.raw 10-2_s16_iso2000_exp0.03_1.raw
10-3_s16_iso16000_exp0.03_4.raw 10-2_s16_iso8000_exp0.02_4.raw
10-2_s16_iso160000_exp0.01_5.raw 10-1_s16_iso4000_exp0.05_1.raw
10-3_s16_iso4000_exp0.02_5.raw 10-1_s16_iso4000_exp0.01_5.raw
10-1_s16_iso8000_exp0.03_3.raw 10-3_s16_iso16000_exp0.02_2.raw
10-3_s16_iso16000_exp0.01_5.raw 10-3_s16_iso8000_exp0.01_1.raw
10-3_s16_iso4000_exp0.01_2.raw 10-2_s16_iso160000_exp0.03_4.raw
10-2_s16_iso16000_exp0.02_4.raw 10-1_s16_iso1000_exp0.02_4.raw
10-3_s16_iso2000_exp0.02_2.raw 10-3_s16_iso8000_exp0.03_1.raw
10-3_s16_iso8000_exp0.05_1.raw 10-3_s16_iso8000_exp0.04_1.raw
10-2_s16_iso16000_exp0.03_1.raw 10-3_s16_iso1000_exp0.02_1.raw
10-2_s16_iso16000_exp0.01_3.raw 10-3_s16_iso8000_exp0.02_5.raw
10-2_s16_iso4000_exp0.01_3.raw 10-2_s16_iso4000_exp0.05_2.raw
10-1_s16_iso16000_exp0.04_1.raw 10-3_s16_iso8000_exp0.02_3.raw
10-2_s16_iso8000_exp0.03_2.raw 10-3_s16_iso4000_exp0.05_5.raw
10-3_s16_iso8000_exp0.01_3.raw 10-3_s16_iso4000_exp0.05_3.raw
10-3_s16_iso4000_exp0.04_6.raw 10-3_s16_iso2000_exp0.03_2.raw
10-2_s16_iso4000_exp0.03_2.raw 10-3_s16_iso16000_exp0.03_1.raw
10-3_s16_iso2000_exp0.01_5.raw 10-2_s16_iso2000_exp0.01_4.raw
10-1_s16_iso8000_exp0.04_2.raw 10-3_s16_iso2000_exp0.03_4.raw
10-2_s16_iso160000_exp0.01_1.raw 10-3_s16_iso160000_exp0.04_4.raw
10-1_s16_iso8000_exp0.01_5.raw 10-2_s16_iso160000_exp0.02_3.raw
10-3_s16_iso160000_exp0.01_5.raw 10-2_s16_iso1000_exp0.01_4.raw
10-1_s16_iso16000_exp0.01_1.raw 10-1_s16_iso1000_exp0.02_1.raw
10-2_s16_iso160000_exp0.03_2.raw 10-1_s16_iso8000_exp0.01_2.raw
10-3_s16_iso2000_exp0.03_5.raw 10-3_s16_iso160000_exp0.05_1.raw
10-2_s16_iso160000_exp0.05_2.raw 10-3_s16_iso16000_exp0.01_1.raw
10-3_s16_iso4000_exp0.05_1.raw 10-1_s16_iso1000_exp0.01_3.raw
10-1_s16_iso4000_exp0.04_2.raw 10-3_s16_iso8000_exp0.05_5.raw
10-3_s16_iso8000_exp0.01_2.raw 10-1_s16_iso16000_exp0.02_5.raw
10-1_s16_iso4000_exp0.03_1.raw 10-3_s16_iso4000_exp0.05_4.raw
10-1_s16_iso8000_exp0.05_2.raw 10-3_s16_iso4000_exp0.03_2.raw
10-2_s16_iso160000_exp0.02_5.raw 10-1_s16_iso16000_exp0.01_4.raw
10-3_s16_iso8000_exp0.01_4.raw 10-2_s16_iso4000_exp0.02_3.raw
10-3_s16_iso8000_exp0.05_3.raw 10-1_s16_iso8000_exp0.02_2.raw
10-1_s16_iso1000_exp0.01_1.raw 10-2_s16_iso4000_exp0.01_4.raw
10-2_s16_iso8000_exp0.02_1.raw 10-3_s16_iso8000_exp0.03_3.raw
10-3_s16_iso16000_exp0.02_3.raw 10-3_s16_iso160000_exp0.05_4.raw
10-2_s16_iso1000_exp0.01_5.raw 10-2_s16_iso160000_exp0.03_1.raw
10-3_s16_iso8000_exp0.03_2.raw 10-3_s16_iso4000_exp0.04_3.raw
10-2_s16_iso16000_exp0.04_1.raw 10-3_s16_iso4000_exp0.04_5.raw
10-3_s16_iso4000_exp0.05_2.raw 10-2_s16_iso16000_exp0.05_2.raw
10-2_s16_iso16000_exp0.01_5.raw 10-3_s16_iso8000_exp0.03_5.raw
10-1_s16_iso16000_exp0.05_4.raw 10-3_s16_iso4000_exp0.03_3.raw
10-2_s16_iso160000_exp0.03_3.raw 10-1_s16_iso8000_exp0.04_4.raw
10-2_s16_iso1000_exp0.01_1.raw 10-3_s16_iso16000_exp0.05_5.raw
10-3_s16_iso160000_exp0.03_5.raw 10-2_s16_iso1000_exp0.03_1.raw
10-1_s16_iso2000_exp0.01_1.raw 10-2_s16_iso1000_exp0.03_3.raw
10-3_s16_iso8000_exp0.02_2.raw 10-2_s16_iso160000_exp0.01_4.raw
10-2_s16_iso8000_exp0.05_1.raw 10-3_s16_iso2000_exp0.01_3.raw
10-2_s16_iso2000_exp0.02_3.raw 10-1_s16_iso4000_exp0.02_3.raw
10-2_s16_iso160000_exp0.04_2.raw 10-3_s16_iso4000_exp0.01_4.raw
10-1_s16_iso4000_exp0.05_4.raw 10-1_s16_iso16000_exp0.04_2.raw
10-3_s17_iso4000_exp0.03_3.raw 10-1_s17_iso8000_exp0.02_3.raw
10-3_s17_iso16000_exp0.04_1.raw 10-2_s17_iso8000_exp0.01_5.raw
10-3_s17_iso1000_exp0.02_3.raw 10-1_s17_iso8000_exp0.01_4.raw
10-2_s17_iso160000_exp0.02_2.raw 10-3_s17_iso16000_exp0.03_3.raw
10-2_s17_iso1000_exp0.02_1.raw 10-2_s17_iso160000_exp0.05_3.raw
10-3_s17_iso8000_exp0.01_2.raw 10-2_s17_iso4000_exp0.05_4.raw
10-2_s17_iso4000_exp0.04_12.raw 10-1_s17_iso16000_exp0.02_1.raw
10-2_s17_iso16000_exp0.04_3.raw 10-3_s17_iso160000_exp0.04_3.raw
10-3_s17_iso160000_exp0.01_2.raw 10-3_s17_iso8000_exp0.04_5.raw
10-3_s17_iso8000_exp0.01_5.raw 10-1_s17_iso2000_exp0.02_1.raw
10-3_s17_iso4000_exp0.03_4.raw 10-2_s17_iso160000_exp0.02_4.raw
10-2_s17_iso8000_exp0.01_3.raw 10-3_s17_iso2000_exp0.03_5.raw
10-2_s17_iso4000_exp0.03_2.raw 10-3_s17_iso4000_exp0.04_6.raw
10-3_s17_iso8000_exp0.03_1.raw 10-2_s17_iso8000_exp0.03_5.raw
10-2_s17_iso16000_exp0.02_6.raw 10-1_s17_iso4000_exp0.02_1.raw
10-2_s17_iso16000_exp0.02_7.raw 10-2_s17_iso16000_exp0.05_1.raw
10-3_s17_iso4000_exp0.04_2.raw 10-3_s17_iso16000_exp0.02_5.raw
10-2_s17_iso8000_exp0.02_10.raw 10-1_s17_iso2000_exp0.03_3.raw
10-2_s17_iso8000_exp0.01_9.raw 10-1_s17_iso1000_exp0.03_2.raw
10-2_s17_iso4000_exp0.05_5.raw 10-2_s17_iso16000_exp0.05_6.raw
10-3_s17_iso8000_exp0.05_4.raw 10-3_s17_iso16000_exp0.02_4.raw
10-3_s17_iso160000_exp0.03_5.raw 10-2_s17_iso160000_exp0.05_1.raw
10-1_s17_iso16000_exp0.03_1.raw 10-1_s17_iso4000_exp0.01_4.raw
10-3_s17_iso1000_exp0.01_2.raw 10-3_s17_iso16000_exp0.05_4.raw
10-2_s17_iso4000_exp0.05_1.raw 10-3_s17_iso160000_exp0.03_2.raw
10-3_s17_iso16000_exp0.01_1.raw 10-2_s17_iso160000_exp0.05_2.raw
10-1_s17_iso1000_exp0.03_5.raw 10-2_s17_iso8000_exp0.02_8.raw
10-1_s17_iso16000_exp0.02_2.raw 10-1_s17_iso16000_exp0.05_5.raw
10-2_s17_iso8000_exp0.01_1.raw 10-3_s17_iso1000_exp0.03_3.raw
10-3_s17_iso160000_exp0.05_2.raw 10-1_s17_iso16000_exp0.05_1.raw
10-2_s17_iso8000_exp0.02_2.raw 10-3_s17_iso160000_exp0.05_4.raw
10-1_s17_iso8000_exp0.03_5.raw 10-3_s17_iso1000_exp0.01_5.raw
10-3_s17_iso16000_exp0.05_2.raw 10-1_s17_iso8000_exp0.03_3.raw
10-3_s17_iso4000_exp0.04_3.raw 10-2_s17_iso16000_exp0.05_2.raw
10-3_s17_iso4000_exp0.05_4.raw 10-1_s17_iso2000_exp0.01_3.raw
10-1_s17_iso8000_exp0.01_2.raw 10-2_s17_iso4000_exp0.04_2.raw
10-2_s17_iso4000_exp0.04_7.raw 10-3_s17_iso2000_exp0.02_4.raw
10-3_s17_iso1000_exp0.01_3.raw 10-3_s17_iso4000_exp0.05_1.raw
10-2_s17_iso8000_exp0.04_10.raw 10-2_s17_iso16000_exp0.01_7.raw
10-3_s17_iso2000_exp0.01_5.raw 10-2_s17_iso8000_exp0.03_4.raw
10-2_s17_iso4000_exp0.05_7.raw 10-1_s17_iso16000_exp0.04_5.raw
10-1_s17_iso16000_exp0.04_3.raw 10-2_s17_iso4000_exp0.05_3.raw
10-2_s17_iso4000_exp0.04_10.raw 10-3_s17_iso160000_exp0.01_1.raw
10-2_s17_iso8000_exp0.03_9.raw 10-2_s17_iso2000_exp0.01_3.raw
10-3_s17_iso160000_exp0.01_3.raw 10-1_s17_iso4000_exp0.03_4.raw
10-2_s17_iso160000_exp0.02_3.raw 10-2_s17_iso160000_exp0.03_4.raw
10-2_s17_iso160000_exp0.01_2.raw 10-3_s17_iso2000_exp0.01_2.raw
10-2_s17_iso16000_exp0.02_8.raw 10-3_s17_iso8000_exp0.03_3.raw
10-2_s17_iso16000_exp0.03_10.raw 10-3_s17_iso16000_exp0.04_3.raw
10-2_s17_iso8000_exp0.03_8.raw 10-1_s17_iso1000_exp0.02_3.raw
10-3_s17_iso2000_exp0.02_2.raw 10-2_s17_iso2000_exp0.02_3.raw
10-2_s17_iso160000_exp0.01_5.raw 10-3_s17_iso4000_exp0.01_1.raw
10-2_s17_iso8000_exp0.02_3.raw 10-3_s17_iso4000_exp0.02_2.raw
10-1_s17_iso2000_exp0.02_5.raw 10-3_s17_iso4000_exp0.05_3.raw
10-1_s17_iso4000_exp0.04_4.raw 10-2_s17_iso16000_exp0.02_2.raw
10-1_s17_iso1000_exp0.03_3.raw 10-3_s17_iso1000_exp0.02_2.raw
10-2_s17_iso8000_exp0.05_1.raw 10-1_s17_iso8000_exp0.02_2.raw
10-3_s17_iso16000_exp0.04_2.raw 10-3_s17_iso2000_exp0.03_1.raw
10-2_s17_iso160000_exp0.03_5.raw 10-1_s17_iso8000_exp0.03_1.raw
10-3_s17_iso8000_exp0.01_4.raw 10-1_s17_iso2000_exp0.01_5.raw
10-1_s17_iso16000_exp0.02_5.raw 10-2_s17_iso8000_exp0.04_3.raw
10-2_s17_iso4000_exp0.04_8.raw 10-2_s17_iso4000_exp0.01_2.raw
10-3_s17_iso4000_exp0.01_2.raw 10-2_s17_iso16000_exp0.01_3.raw
10-2_s17_iso160000_exp0.02_1.raw 10-3_s17_iso4000_exp0.04_5.raw
10-1_s17_iso8000_exp0.01_3.raw 10-3_s17_iso160000_exp0.01_5.raw
10-2_s17_iso4000_exp0.02_5.raw 10-1_s17_iso16000_exp0.03_4.raw
10-3_s17_iso8000_exp0.04_4.raw 10-2_s17_iso4000_exp0.04_1.raw
10-2_s17_iso16000_exp0.04_4.raw 10-3_s17_iso16000_exp0.01_2.raw
10-2_s17_iso4000_exp0.05_2.raw 10-2_s17_iso2000_exp0.01_2.raw
10-1_s17_iso1000_exp0.01_1.raw 10-1_s17_iso2000_exp0.01_1.raw
10-1_s17_iso8000_exp0.03_4.raw 10-3_s17_iso160000_exp0.02_3.raw
10-3_s17_iso4000_exp0.01_5.raw 10-1_s17_iso1000_exp0.02_1.raw
10-2_s17_iso8000_exp0.03_3.raw 10-3_s17_iso160000_exp0.04_2.raw
10-3_s17_iso2000_exp0.01_4.raw 10-2_s17_iso16000_exp0.02_10.raw
10-1_s17_iso16000_exp0.04_2.raw 10-2_s17_iso8000_exp0.04_2.raw
10-1_s17_iso8000_exp0.03_2.raw 10-2_s17_iso160000_exp0.04_5.raw
10-1_s17_iso1000_exp0.01_5.raw 10-2_s17_iso4000_exp0.05_8.raw
10-3_s17_iso8000_exp0.05_2.raw 10-3_s17_iso1000_exp0.02_1.raw
10-1_s17_iso4000_exp0.05_2.raw 10-3_s17_iso2000_exp0.03_4.raw
10-2_s17_iso4000_exp0.02_4.raw 10-3_s17_iso1000_exp0.03_4.raw
10-3_s17_iso1000_exp0.03_1.raw 10-3_s17_iso8000_exp0.02_5.raw
10-3_s17_iso4000_exp0.03_2.raw 10-1_s17_iso4000_exp0.01_3.raw
10-1_s17_iso2000_exp0.02_3.raw 10-2_s17_iso16000_exp0.05_8.raw
10-2_s17_iso16000_exp0.04_8.raw 10-3_s17_iso8000_exp0.04_2.raw
10-2_s17_iso4000_exp0.04_5.raw 10-2_s17_iso8000_exp0.01_2.raw
10-3_s17_iso160000_exp0.03_3.raw 10-2_s17_iso2000_exp0.02_1.raw
10-3_s17_iso1000_exp0.01_1.raw 10-1_s17_iso16000_exp0.05_2.raw
10-2_s17_iso16000_exp0.01_8.raw 10-1_s17_iso16000_exp0.03_2.raw
10-3_s17_iso16000_exp0.01_5.raw 10-3_s17_iso2000_exp0.03_2.raw
10-1_s17_iso4000_exp0.03_5.raw 10-3_s17_iso8000_exp0.03_2.raw
10-1_s17_iso16000_exp0.01_2.raw 10-1_s17_iso1000_exp0.01_2.raw
10-2_s17_iso2000_exp0.01_4.raw 10-2_s17_iso16000_exp0.04_2.raw
10-3_s17_iso4000_exp0.05_5.raw 10-2_s17_iso1000_exp0.02_4.raw
10-3_s17_iso160000_exp0.02_4.raw 10-3_s17_iso160000_exp0.04_1.raw
10-2_s17_iso8000_exp0.01_7.raw 10-1_s17_iso4000_exp0.01_1.raw
10-3_s17_iso8000_exp0.03_4.raw 10-2_s17_iso4000_exp0.05_6.raw
10-3_s17_iso8000_exp0.04_1.raw 10-3_s17_iso16000_exp0.04_5.raw
10-1_s17_iso4000_exp0.05_4.raw 10-1_s17_iso4000_exp0.05_3.raw
10-3_s17_iso4000_exp0.05_2.raw 10-2_s17_iso8000_exp0.05_9.raw
10-2_s17_iso4000_exp0.04_11.raw 10-1_s17_iso4000_exp0.04_5.raw
10-2_s17_iso16000_exp0.01_2.raw 10-3_s17_iso8000_exp0.05_5.raw
10-2_s17_iso2000_exp0.01_1.raw 10-2_s17_iso8000_exp0.05_6.raw
10-2_s17_iso1000_exp0.03_2.raw 10-2_s17_iso16000_exp0.05_5.raw
10-2_s17_iso1000_exp0.01_4.raw 10-3_s17_iso4000_exp0.03_5.raw
10-3_s17_iso16000_exp0.03_1.raw 10-1_s17_iso4000_exp0.05_5.raw
10-1_s17_iso2000_exp0.03_4.raw 10-2_s17_iso16000_exp0.05_3.raw
10-3_s17_iso1000_exp0.01_4.raw 10-2_s17_iso16000_exp0.02_1.raw
10-1_s17_iso8000_exp0.04_2.raw 10-3_s17_iso4000_exp0.01_3.raw
10-2_s17_iso1000_exp0.01_2.raw 10-2_s17_iso16000_exp0.03_9.raw
10-2_s17_iso16000_exp0.01_6.raw 10-3_s17_iso4000_exp0.04_1.raw
10-2_s17_iso4000_exp0.03_1.raw 10-2_s17_iso4000_exp0.02_1.raw
10-2_s17_iso16000_exp0.02_3.raw 10-1_s17_iso4000_exp0.01_5.raw
10-2_s17_iso8000_exp0.04_1.raw 10-2_s17_iso2000_exp0.03_3.raw
10-1_s17_iso1000_exp0.01_3.raw 10-2_s17_iso4000_exp0.02_2.raw
10-2_s17_iso160000_exp0.03_1.raw 10-1_s17_iso1000_exp0.02_4.raw
10-2_s17_iso2000_exp0.03_4.raw 10-2_s17_iso8000_exp0.02_7.raw
10-3_s17_iso16000_exp0.02_3.raw 10-2_s17_iso2000_exp0.03_5.raw
10-1_s17_iso2000_exp0.02_4.raw 10-3_s17_iso2000_exp0.02_1.raw
10-3_s17_iso2000_exp0.01_3.raw 10-2_s17_iso1000_exp0.03_1.raw
10-3_s17_iso4000_exp0.02_1.raw 10-2_s17_iso16000_exp0.05_10.raw
10-3_s17_iso8000_exp0.02_4.raw 10-2_s17_iso16000_exp0.04_7.raw
10-2_s17_iso160000_exp0.04_1.raw 10-3_s17_iso160000_exp0.01_4.raw
10-1_s17_iso8000_exp0.04_3.raw 10-2_s17_iso16000_exp0.04_6.raw
10-3_s17_iso160000_exp0.05_3.raw 10-1_s17_iso16000_exp0.04_4.raw
10-3_s17_iso2000_exp0.02_3.raw 10-2_s17_iso4000_exp0.03_4.raw
10-3_s17_iso8000_exp0.05_1.raw 10-2_s17_iso8000_exp0.04_8.raw
10-1_s17_iso1000_exp0.02_2.raw 10-2_s17_iso16000_exp0.05_9.raw
10-2_s17_iso8000_exp0.01_4.raw 10-1_s17_iso4000_exp0.02_4.raw
10-2_s17_iso2000_exp0.01_5.raw 10-1_s17_iso1000_exp0.03_4.raw
10-2_s17_iso160000_exp0.01_4.raw 10-2_s17_iso160000_exp0.01_1.raw
10-2_s17_iso160000_exp0.01_3.raw 10-2_s17_iso8000_exp0.02_4.raw
10-3_s17_iso16000_exp0.05_3.raw 10-2_s17_iso2000_exp0.02_2.raw
10-2_s17_iso16000_exp0.05_7.raw 10-1_s17_iso4000_exp0.02_3.raw
10-1_s17_iso8000_exp0.05_4.raw 10-2_s17_iso160000_exp0.04_2.raw
10-1_s17_iso2000_exp0.03_1.raw 10-2_s17_iso4000_exp0.03_3.raw
10-2_s17_iso16000_exp0.05_4.raw 10-2_s17_iso4000_exp0.04_3.raw
10-1_s17_iso4000_exp0.04_3.raw 10-1_s17_iso16000_exp0.04_1.raw
10-2_s17_iso8000_exp0.05_7.raw 10-2_s17_iso8000_exp0.05_4.raw
10-1_s17_iso16000_exp0.03_3.raw 10-2_s17_iso8000_exp0.01_8.raw
10-2_s17_iso1000_exp0.01_1.raw 10-1_s17_iso1000_exp0.02_5.raw
10-2_s17_iso16000_exp0.03_6.raw 10-2_s17_iso8000_exp0.03_7.raw
10-2_s17_iso8000_exp0.03_10.raw 10-2_s17_iso4000_exp0.01_1.raw
10-3_s17_iso2000_exp0.01_1.raw 10-2_s17_iso16000_exp0.01_4.raw
10-2_s17_iso8000_exp0.02_6.raw 10-2_s17_iso8000_exp0.05_10.raw
10-2_s17_iso8000_exp0.02_1.raw 10-3_s17_iso8000_exp0.02_2.raw
10-1_s17_iso4000_exp0.04_1.raw 10-1_s17_iso8000_exp0.02_1.raw
10-1_s17_iso8000_exp0.05_3.raw 10-2_s17_iso16000_exp0.03_7.raw
10-2_s17_iso1000_exp0.01_5.raw 10-3_s17_iso4000_exp0.03_1.raw
10-2_s17_iso16000_exp0.05_11.raw 10-1_s17_iso4000_exp0.04_6.raw
10-2_s17_iso4000_exp0.01_5.raw 10-1_s17_iso8000_exp0.04_1.raw
10-2_s17_iso16000_exp0.04_10.raw 10-2_s17_iso16000_exp0.02_9.raw
10-2_s17_iso2000_exp0.03_1.raw 10-1_s17_iso16000_exp0.01_4.raw
10-2_s17_iso8000_exp0.04_9.raw 10-2_s17_iso8000_exp0.01_10.raw
10-2_s17_iso4000_exp0.05_10.raw 10-2_s17_iso16000_exp0.02_4.raw
10-2_s17_iso8000_exp0.03_1.raw 10-1_s17_iso4000_exp0.03_2.raw
10-2_s17_iso4000_exp0.03_5.raw 10-3_s17_iso16000_exp0.03_4.raw
10-2_s17_iso16000_exp0.03_8.raw 10-3_s17_iso2000_exp0.03_3.raw
10-2_s17_iso1000_exp0.01_3.raw 10-2_s17_iso16000_exp0.01_5.raw
10-3_s17_iso160000_exp0.02_5.raw 10-3_s17_iso16000_exp0.05_5.raw
10-1_s17_iso4000_exp0.04_2.raw 10-3_s17_iso160000_exp0.04_5.raw
10-2_s17_iso2000_exp0.03_2.raw 10-2_s17_iso160000_exp0.05_4.raw
10-3_s17_iso8000_exp0.01_1.raw 10-1_s17_iso8000_exp0.01_1.raw
10-1_s17_iso16000_exp0.05_3.raw 10-2_s17_iso8000_exp0.05_5.raw
10-2_s17_iso8000_exp0.02_9.raw 10-2_s17_iso2000_exp0.02_4.raw
10-3_s17_iso1000_exp0.02_4.raw 10-1_s17_iso4000_exp0.01_2.raw
10-2_s17_iso1000_exp0.03_5.raw 10-2_s17_iso16000_exp0.04_1.raw
10-2_s17_iso1000_exp0.02_3.raw 10-3_s17_iso2000_exp0.02_5.raw
10-3_s17_iso160000_exp0.03_1.raw 10-2_s17_iso1000_exp0.02_2.raw
10-2_s17_iso16000_exp0.01_10.raw 10-2_s17_iso16000_exp0.01_9.raw
10-3_s17_iso4000_exp0.01_4.raw 10-2_s17_iso16000_exp0.03_3.raw
10-3_s17_iso8000_exp0.05_3.raw 10-2_s17_iso160000_exp0.05_5.raw
10-3_s17_iso1000_exp0.03_5.raw 10-2_s17_iso4000_exp0.04_9.raw
10-3_s17_iso16000_exp0.05_1.raw 10-1_s17_iso8000_exp0.05_2.raw
10-1_s17_iso2000_exp0.01_4.raw 10-2_s17_iso8000_exp0.01_6.raw
10-2_s17_iso1000_exp0.03_4.raw 10-3_s17_iso160000_exp0.02_1.raw
10-3_s17_iso16000_exp0.01_3.raw 10-1_s17_iso8000_exp0.01_5.raw
10-1_s17_iso16000_exp0.01_1.raw 10-2_s17_iso160000_exp0.02_5.raw
10-2_s17_iso160000_exp0.04_4.raw 10-1_s17_iso8000_exp0.04_4.raw
10-1_s17_iso16000_exp0.02_3.raw 10-1_s17_iso2000_exp0.03_2.raw
10-1_s17_iso4000_exp0.02_2.raw 10-2_s17_iso8000_exp0.05_8.raw
10-1_s17_iso16000_exp0.01_3.raw 10-3_s17_iso1000_exp0.02_5.raw
10-2_s17_iso4000_exp0.04_4.raw 10-2_s17_iso4000_exp0.04_6.raw
10-2_s17_iso4000_exp0.02_3.raw 10-1_s17_iso4000_exp0.05_1.raw
10-3_s17_iso1000_exp0.03_2.raw 10-3_s17_iso4000_exp0.04_4.raw
10-2_s17_iso8000_exp0.04_4.raw 10-2_s17_iso16000_exp0.03_1.raw
10-3_s17_iso8000_exp0.01_3.raw 10-1_s17_iso16000_exp0.05_4.raw
